date,open,high,low,close,volume
2020-04-11,0.9510539576,1.0490727003,0.7650203561,0.776818583,43862444
2020-04-12,0.7854477142,0.956669837,0.7624262001,0.8825069283,38736897
2020-04-13,0.8907596124,0.8916027828,0.7739763066,0.777831565,18211285
2020-04-14,0.777831565,0.7964723569,0.62816943,0.6619248247,16747614
2020-04-15,0.6692891492,0.7049635486,0.6215314556,0.646650902,13075275
2020-04-16,0.6308788161,0.7741922285,0.6251074125,0.6908158754,21346031
2020-04-17,0.6893124542,0.7196137824,0.6607279708,0.6607279708,9870810
2020-04-18,0.6607279708,0.7176182094,0.6594270873,0.6810963346,9782112
2020-04-19,0.6815158845,0.6846413272,0.5984869932,0.6069691753,9289670
2020-04-20,0.6129475815,0.6392537157,0.5205778168,0.5388121296,8342616
2020-04-21,0.5413867096,0.6045860423,0.5085489999,0.5876591557,9711507
2020-04-22,0.5811660898,0.7069636403,0.5696207927,0.6916009159,18828400
2020-04-23,0.6853471696,0.6980770003,0.6003218391,0.6274571798,13485271
2020-04-24,0.6240211719,0.6710200125,0.6139411114,0.6342422206,9064190
2020-04-25,0.6305280581,0.6709482817,0.6215474074,0.6433293014,7311905
2020-04-26,0.6532150353,0.6914993917,0.6311705801,0.6355063436,8320760
2020-04-27,0.635713807,0.6602826397,0.5610275238,0.5723718951,7406934
2020-04-28,0.5782527305,0.6921475105,0.568483718,0.6612925152,7470201
2020-04-29,0.6622856379,0.7777712931,0.6552737167,0.7458404098,8801144
2020-04-30,0.7471945371,0.8008164793,0.6878805251,0.691045421,5016892
2020-05-01,0.691045421,0.7370712885,0.6859027031,0.7287939694,4164272
2020-05-02,0.7272676035,0.7489807989,0.7079035373,0.7158764119,3441356
2020-05-03,0.7147957537,0.7298005162,0.6566156226,0.6795345711,3328344
2020-05-04,0.6796251716,0.7058124705,0.6184336064,0.6674907704,3443698
2020-05-05,0.6734404569,0.6862142074,0.6264988113,0.641837363,2847469
2020-05-06,0.6424541881,0.6738908201,0.6225835989,0.6225835989,2677563
2020-05-07,0.6225835989,0.6322677674,0.573375617,0.6129779573,3355830
2020-05-08,0.6129779573,0.6366183682,0.5898517861,0.6049221211,2488195
2020-05-09,0.6040415005,0.6254292371,0.58844783,0.6045273913,2128503
2020-05-10,0.60446073,0.6123031827,0.5130808729,0.5370339116,2327581
2020-05-11,0.5362550065,0.5718601481,0.5051936368,0.5152727853,2098481
2020-05-12,0.5133905279,0.5597585692,0.5052511938,0.5385756503,2198625
2020-05-13,0.5383715697,0.5648742321,0.5180383004,0.5505316574,2326446
2020-05-14,0.5505316574,0.5809456821,0.550109684,0.5691176101,2047897
2020-05-15,0.5691933572,0.5746195946,0.5470931421,0.5597520245,1850070
2020-05-16,0.5589808885,0.606534222,0.554360781,0.5991202733,2300409
2020-05-17,0.5952282799,0.6401958735,0.5891751252,0.6129888072,2936428
2020-05-18,0.6126824126,0.6743934855,0.6096490425,0.6526701697,3314359
2020-05-19,0.6509743602,0.6544803689,0.6112481094,0.6244542651,2380263
2020-05-20,0.622475105,0.6266558209,0.5752826524,0.5791556672,2302926
2020-05-21,0.579691537,0.6137893251,0.5433456184,0.6089153241,2863017
2020-05-22,0.6052387149,0.6764319609,0.5828297183,0.6388750705,3411419
2020-05-23,0.6374146219,0.6388488741,0.5882473187,0.6130314105,2638524
2020-05-24,0.6132888674,0.6132888674,0.5484318754,0.5490530853,2786816
2020-05-25,0.5485702014,0.6501379931,0.5380636579,0.6008572754,4509580
2020-05-26,0.5991043499,0.612353062,0.5664632151,0.5733066603,2689697
2020-05-27,0.5733066603,0.6110868484,0.5714434198,0.590984627,2536916
2020-05-28,0.5908836269,0.5923976798,0.5669477763,0.5751554634,2662788
2020-05-29,0.5746987796,0.5934052024,0.5668584166,0.5794154082,2066857
2020-05-30,0.5813550692,0.6024892675,0.5670501017,0.587932798,2449095
2020-05-31,0.5879027376,0.5939974967,0.5692446625,0.5700220201,1892967
2020-06-01,0.5734723598,0.5878388887,0.5673479381,0.5774951567,2159877
2020-06-02,0.5771421787,0.5897246572,0.5522943664,0.5646694332,1295757
2020-06-03,0.5646694332,0.591025168,0.56446123,0.5866206217,877446
2020-06-04,0.5868672541,0.5916400389,0.5645175516,0.5872994935,901641
2020-06-05,0.5872994935,0.6982792965,0.5779251645,0.6611546424,4322092
2020-06-06,0.6610714948,0.6616187891,0.6117805673,0.6224426952,1604055
2020-06-07,0.6224426952,0.6244438619,0.5933979634,0.6165778544,716785
2020-06-08,0.61507796,0.6790013999,0.6133101865,0.6683130657,1440234
2020-06-09,0.6677842346,0.6680881726,0.6272423148,0.6580024982,988327
2020-06-10,0.658038317,0.6700430922,0.6334042611,0.644866659,1096203
2020-06-11,0.6448884109,0.650534979,0.5700824935,0.5737415957,1122221
2020-06-12,0.5740587991,0.6046532481,0.5699204007,0.593868974,940323
2020-06-13,0.593947639,0.6114392133,0.5854854607,0.6089432866,764757
2020-06-14,0.6109266271,0.6182584339,0.5808994344,0.587076585,873416
2020-06-15,0.5883729519,0.5918974303,0.5472869934,0.5706391362,942666
2020-06-16,0.5705786948,0.5898283447,0.5686890962,0.5855762628,652020
2020-06-17,0.5854967277,0.5901288907,0.5651168169,0.5815619708,673274
2020-06-18,0.5815823911,0.6503086133,0.5792852087,0.6209560963,1349341
2020-06-19,0.6224065957,0.8363984814,0.6203838163,0.6843317386,6577471
2020-06-20,0.6825227645,0.6885834719,0.625625722,0.6435912904,1714405
2020-06-21,0.6461345107,0.7485415841,0.6368803642,0.6731492006,2238347
2020-06-22,0.6725773761,0.7431130962,0.6458773883,0.726847852,1620388
2020-06-23,0.7267726893,0.7606327261,0.7007119736,0.7082967549,1327340
2020-06-24,0.7085297278,0.8006916026,0.6935010965,0.7369938769,2769054
2020-06-25,0.7370998719,0.7567046474,0.6992403991,0.7131935883,1751581
2020-06-26,0.7125312683,0.7519919383,0.6815319452,0.7411443363,1664662
2020-06-27,0.7395968625,0.7522113948,0.675838229,0.7135480362,1681428
2020-06-28,0.7135480362,0.8439765007,0.6870949194,0.7984952689,3412582
2020-06-29,0.7984952689,0.885339207,0.7700086031,0.8524542403,2147791
2020-06-30,0.853022446,1.0291762972,0.850103876,0.860093981,3887548
2020-07-01,0.8633639638,0.9017150754,0.8209265187,0.8326415701,1772560
2020-07-02,0.8321159672,0.8371266395,0.7536675782,0.7802190183,1749581
2020-07-03,0.7820357344,0.7860349886,0.7551128796,0.7680930463,1144958
2020-07-04,0.7679409535,0.8231551403,0.7614507636,0.7803716825,1644301
2020-07-05,0.7801012256,0.7855474402,0.642635456,0.691663563,3799016
2020-07-06,0.691663563,0.7210455412,0.6865804049,0.7079080102,1120773
2020-07-07,0.7078578575,0.7808926671,0.7019216042,0.753047993,1700041
2020-07-08,0.753047993,0.8275228899,0.7434114823,0.7967134,2220223
2020-07-09,0.7940179716,0.8823577201,0.7599057164,0.8534530473,2668724
2020-07-10,0.8533037238,0.9396294291,0.8428498045,0.9135595927,1856095
2020-07-11,0.9135595927,0.9263473014,0.859094947,0.9246242455,1788814
2020-07-12,0.9238560634,1.1309782125,0.9141171063,1.0167159585,4693371
2020-07-13,1.0167159585,1.2876625404,1.008884329,1.175734102,4062069
2020-07-14,1.1724756189,1.2460057862,1.1191661656,1.1480745421,2213135
2020-07-15,1.1475232798,1.3968347053,1.1414575574,1.2895980969,3355229
2020-07-16,1.2840388782,1.3749670775,0.8550437226,0.8724413774,7486568
2020-07-17,0.8707610942,1.0468418785,0.8018844273,0.977837416,8973774
2020-07-18,0.9775154481,1.0007162492,0.9317262896,0.9665834956,2923007
2020-07-19,0.9680040892,0.9703541474,0.8995154359,0.9203494876,2206671
2020-07-20,0.9205151968,0.9215838947,0.8518778801,0.873089429,3036871
2020-07-21,0.8729279865,1.0082536516,0.8603158688,0.9771657172,4299502
2020-07-22,0.9771979561,1.1047035089,0.9724847533,1.0440872525,5295002
2020-07-23,1.0461550093,1.10121768,0.9973940848,1.0498435789,2970423
2020-07-24,1.0498435789,1.0539536708,0.9747797093,0.9953455032,1991763
2020-07-25,0.9954404758,1.4327404741,0.995397298,1.2522228542,9978279
2020-07-26,1.2447281293,1.6246480121,1.2382832885,1.5651096946,10463130
2020-07-27,1.5650978505,2.0427395416,1.5610869348,1.7786355018,32838355
2020-07-28,1.7841105086,1.8586721686,1.6117686242,1.7840672328,9692632
